MsCode,DemCode,EstCode,Year,Estimate,SE,LowerCIB,UpperCIB,Flag
MEASA,REGC09,E_Number_diff,2022,0.7,4.7,-3.9,5.4,
MEASA,REGC10,A_Proportion,2022,13.5,5.1,8.3,18.6,
MEASA,REGC10,B_Number,2022,17.4,6.5,10.9,23.9,
MEASA,REGC10,C_Population,2022,128.9,12.1,116.8,141,
MEASA,REGC10,D_Proportion_diff,2022,3,6.1,-3.1,9.1,
MEASA,REGC10,E_Number_diff,2022,2.9,8.2,-5.3,11.1,
MEASA,REGC11,A_Proportion,2022,7.5,4.9,2.6,12.4,
MEASA,REGC11,B_Number,2022,3.6,2.2,1.4,5.8,
MEASA,REGC11,C_Population,2022,48.1,9.5,38.6,57.7,
MEASA,REGC11,D_Proportion_diff,2022,-5.3,9.3,-14.6,4.1,
MEASA,REGC11,E_Number_diff,2022,-2.4,4.3,-6.8,1.9,
MEASA,REGC12,A_Proportion,2022,11.2,10.2,1,21.5,
MEASA,REGC12,B_Number,2022,2.5,2.4,0.2,4.9,
MEASA,REGC12,C_Population,2022,22.4,3.3,19.1,25.7,
MEASA,REGC12,D_Proportion_diff,2022,5.5,10.2,-4.6,15.7,
MEASA,REGC12,E_Number_diff,2022,1.2,2.4,-1.1,3.6,
MEASA,REGC99,A_Proportion,2022,12,1.7,10.3,13.6,
MEASA,REGC99,B_Number,2022,137.8,19.2,118.6,157.1,
MEASA,REGC99,C_Population,2022,1150.7, , , ,NA
MEASA,REGC99,D_Proportion_diff,2022,-1,2,-3,1,
MEASA,REGC99,E_Number_diff,2022,-11.2,22.9,-34.1,11.6,
MEASB,DISD01,A_Proportion,2022,15.1,3.8,11.2,18.9,
MEASB,DISD01,B_Number,2022,16.3,4.5,11.9,20.8,
MEASB,DISD01,C_Population,2022,108.4,11.5,96.9,119.9,
MEASB,DISD01,D_Proportion_diff,2022,-1.5,5.4,-6.9,3.8,
MEASB,DISD01,E_Number_diff,2022,-4.4,6.2,-10.6,1.8,
MEASB,DISD02,A_Proportion,2022,15.5,2,13.5,17.4,
MEASB,DISD02,B_Number,2022,142.5,17.7,124.8,160.2,
MEASB,DISD02,C_Population,2022,920.4,13.9,906.5,934.2,
MEASB,DISD02,D_Proportion_diff,2022,0.5,2.3,-1.8,2.7,
MEASB,DISD02,E_Number_diff,2022,7.4,20.4,-13,27.7,
MEASB,DISH01,A_Proportion,2022,15.7,3,12.7,18.7,
MEASB,DISH01,B_Number,2022,49.6,10,39.5,59.6,
MEASB,DISH01,C_Population,2022,316,23.8,292.2,339.8,
MEASB,DISH01,D_Proportion_diff,2022,-2,4.3,-6.3,2.3,
MEASB,DISH01,E_Number_diff,2022,-13.4,14.7,-28.1,1.2,
MEASB,DISH02,A_Proportion,2022,15.2,2.3,13,17.5,
MEASB,DISH02,B_Number,2022,127.2,19.2,108,146.3,
MEASB,DISH02,C_Population,2022,834.7,23.8,810.9,858.5,
MEASB,DISH02,D_Proportion_diff,2022,1.5,2.6,-1.1,4.1,
MEASB,DISH02,E_Number_diff,2022,18.2,21.6,-3.3,39.8,
MEASB,DISH99,A_Proportion,2022,15.4,1.9,13.4,17.3,
MEASB,DISH99,B_Number,2022,176.8,22.2,154.6,198.9,
MEASB,DISH99,C_Population,2022,1150.7, , , ,NA
MEASB,DISH99,D_Proportion_diff,2022,0.4,2.2,-1.8,2.6,
MEASB,DISH99,E_Number_diff,2022,4.8,25.8,-21,30.6,
MEASB,ETHG01,A_Proportion,2022,12.8,2,10.8,14.9,
MEASB,ETHG01,B_Number,2022,96.2,15,81.2,111.2,
MEASB,ETHG01,C_Population,2022,748.6,23.4,725.3,772,
MEASB,ETHG01,D_Proportion_diff,2022,-0.1,2.3,-2.4,2.3,
MEASB,ETHG01,E_Number_diff,2022,-0.4,17.5,-17.9,17.1,
MEASB,ETHG02,A_Proportion,2022,16.8,3.5,13.3,20.2,
MEASB,ETHG02,B_Number,2022,50.5,11.2,39.3,61.7,
MEASB,ETHG02,C_Population,2022,301.3,17.9,283.4,319.2,
MEASB,ETHG02,D_Proportion_diff,2022,-0.1,4.1,-4.1,4,
MEASB,ETHG02,E_Number_diff,2022,0.6,12.7,-12.1,13.4,
MEASB,ETHG03,A_Proportion,2022,19.4,5,14.5,24.4,
MEASB,ETHG03,B_Number,2022,31.3,9,22.3,40.3,
MEASB,ETHG03,C_Population,2022,161,19,142,180,
MEASB,ETHG03,D_Proportion_diff,2022,4.8,5.4,-0.7,10.2,
MEASB,ETHG03,E_Number_diff,2022,10,9.8,0.3,19.8,
MEASB,ETHG04,A_Proportion,2022,18.1,4.1,14,22.1,
MEASB,ETHG04,B_Number,2022,37.2,9.5,27.7,46.7,
MEASB,ETHG04,C_Population,2022,206.1,19,187.1,225.1,
MEASB,ETHG04,D_Proportion_diff,2022,-1.1,5.2,-6.3,4.1,
MEASB,ETHG04,E_Number_diff,2022,-3.9,12.6,-16.5,8.7,
MEASB,ETHG05,A_Proportion,2022,21.7,12.8,8.8,34.5,
MEASB,ETHG05,B_Number,2022,5.4,3.7,1.7,9.2,
MEASB,ETHG05,C_Population,2022,25,7.5,17.5,32.5,
MEASB,ETHG05,D_Proportion_diff,2022,-1.8,16.7,-18.4,14.9,
MEASB,ETHG05,E_Number_diff,2022,-0.9,5.1,-6,4.2,
MEASB,ETHG06,A_Proportion,2022,8.9,8.5,0.4,17.4,
MEASB,ETHG06,B_Number,2022,1.5,1.4,0,2.9,
MEASB,ETHG06,C_Population,2022,16.5,7.6,8.9,24.1,
MEASB,ETHG06,D_Proportion_diff,2022,-8.1,13.7,-21.8,5.6,
MEASB,ETHG06,E_Number_diff,2022,-1.2,2.3,-3.6,1.1,
MEASB,ETHG99,A_Proportion,2022,15.4,1.9,13.4,17.3,
MEASB,ETHG99,B_Number,2022,176.8,22.2,154.6,198.9,
MEASB,ETHG99,C_Population,2022,1150.7, , , ,NA
MEASB,ETHG99,D_Proportion_diff,2022,0.4,2.2,-1.8,2.6,
MEASB,ETHG99,E_Number_diff,2022,4.8,25.8,-21,30.6,
MEASB,REGC01,A_Proportion,2022,13.6,8.2,5.4,21.8,
MEASB,REGC01,B_Number,2022,7,4.5,2.6,11.5,
MEASB,REGC01,C_Population,2022,51.8,4.4,47.5,56.2,
MEASB,REGC01,D_Proportion_diff,2022,-3.8,11.1,-14.8,7.3,
MEASB,REGC01,E_Number_diff,2022,-1,5.7,-6.8,4.7,
MEASB,REGC02,A_Proportion,2022,19.4,3.5,15.9,23,
MEASB,REGC02,B_Number,2022,77.9,14.2,63.8,92.1,
MEASB,REGC02,C_Population,2022,400.7,14.6,386.2,415.3,
MEASB,REGC02,D_Proportion_diff,2022,3.8,3.9,-0.1,7.8,
MEASB,REGC02,E_Number_diff,2022,15.9,16.1,-0.2,31.9,
MEASB,REGC03,A_Proportion,2022,13.3,4.3,9,17.5,
MEASB,REGC03,B_Number,2022,15.8,5.2,10.6,20.9,
MEASB,REGC03,C_Population,2022,118.8,9.2,109.5,128,
MEASB,REGC03,D_Proportion_diff,2022,-3.3,5.6,-8.9,2.4,
MEASB,REGC03,E_Number_diff,2022,-5.1,7.2,-12.3,2,
MEASB,REGC04,A_Proportion,2022,13.6,7.7,5.9,21.2,
MEASB,REGC04,B_Number,2022,11,6.5,4.5,17.4,
MEASB,REGC04,C_Population,2022,80.8,8,72.8,88.8,
MEASB,REGC04,D_Proportion_diff,2022,-4.6,8.7,-13.3,4.1,
MEASB,REGC04,E_Number_diff,2022,-4,7.4,-11.4,3.4,
MEASB,REGC05,A_Proportion,2022,17.2,17,0.2,34.2,
MEASB,REGC05,B_Number,2022,8.5,8.8,-0.3,17.3,
MEASB,REGC05,C_Population,2022,49.5,7.8,41.8,57.3,
MEASB,REGC05,D_Proportion_diff,2022,5.4,17.6,-12.2,23,
MEASB,REGC05,E_Number_diff,2022,2,9.2,-7.2,11.2,
MEASB,REGC06,A_Proportion,2022,11.2,8,3.2,19.3,
MEASB,REGC06,B_Number,2022,3.7,2.7,1.1,6.4,
MEASB,REGC06,C_Population,2022,33.1,3.9,29.1,37,
MEASB,REGC06,D_Proportion_diff,2022,-4.1,12.5,-16.6,8.4,
MEASB,REGC06,E_Number_diff,2022,-0.8,4,-4.8,3.2,
MEASB,REGC07,A_Proportion,2022,7.9,4.8,3.1,12.7,
MEASB,REGC07,B_Number,2022,4.8,2.8,1.9,7.6,
MEASB,REGC07,C_Population,2022,60.3,6.3,54,66.5,
MEASB,REGC07,D_Proportion_diff,2022,-7.9,7,-14.9,-0.9,
MEASB,REGC07,E_Number_diff,2022,-4.9,4.4,-9.2,-0.5,
MEASB,REGC08,A_Proportion,2022,14.2,4.6,9.6,18.8,
MEASB,REGC08,B_Number,2022,15.7,5.4,10.3,21.1,
MEASB,REGC08,C_Population,2022,110.4,10.3,100.1,120.7,
MEASB,REGC08,D_Proportion_diff,2022,3,5.4,-2.3,8.4,
MEASB,REGC08,E_Number_diff,2022,4,6.1,-2,10.1,
MEASB,REGC09,A_Proportion,2022,17.7,8.8,8.8,26.5,
MEASB,REGC09,B_Number,2022,8.1,4.2,3.9,12.3,
MEASB,REGC09,C_Population,2022,45.9,4.9,41,50.8,
MEASB,REGC09,D_Proportion_diff,2022,4.8,10.5,-5.7,15.3,
MEASB,REGC09,E_Number_diff,2022,3.1,4.8,-1.7,7.9,
MEASB,REGC10,A_Proportion,2022,11.4,4.6,6.8,16,
MEASB,REGC10,B_Number,2022,14.7,5.7,9,20.5,
MEASB,REGC10,C_Population,2022,128.9,12.1,116.8,141,
MEASB,REGC10,D_Proportion_diff,2022,-3,6.3,-9.3,3.3,
MEASB,REGC10,E_Number_diff,2022,-5.2,9.1,-14.3,3.9,
MEASB,REGC11,A_Proportion,2022,14.2,6.6,7.6,20.8,
MEASB,REGC11,B_Number,2022,6.8,3.1,3.8,9.9,
MEASB,REGC11,C_Population,2022,48.1,9.5,38.6,57.7,
MEASB,REGC11,D_Proportion_diff,2022,-0.9,10,-10.9,9.1,
MEASB,REGC11,E_Number_diff,2022,-0.3,4.7,-5,4.3,
MEASB,REGC12,A_Proportion,2022,12.1,9.5,2.6,21.6,
MEASB,REGC12,B_Number,2022,2.7,2.2,0.5,4.9,
MEASB,REGC12,C_Population,2022,22.4,3.3,19.1,25.7,
MEASB,REGC12,D_Proportion_diff,2022,4.9,9.9,-5,14.9,
MEASB,REGC12,E_Number_diff,2022,1.1,2.3,-1.2,3.4,
MEASB,REGC99,A_Proportion,2022,15.4,1.9,13.4,17.3,
MEASB,REGC99,B_Number,2022,176.8,22.2,154.6,198.9,
MEASB,REGC99,C_Population,2022,1150.7, , , ,NA
MEASB,REGC99,D_Proportion_diff,2022,0.4,2.2,-1.8,2.6,
MEASB,REGC99,E_Number_diff,2022,4.8,25.8,-21,30.6,
MEASC,DISD01,A_Proportion,2022,21.5,4.7,16.9,26.2,
MEASC,DISD01,B_Number,2022,23.4,5.8,17.6,29.2,
MEASC,DISD01,C_Population,2022,108.8,12.1,96.7,120.9,
MEASC,DISD01,D_Proportion_diff,2022,1,5.1,-4.1,6.1,
MEASC,DISD01,E_Number_diff,2022,-2.6,6.9,-9.4,4.3,
MEASC,DISD02,A_Proportion,2022,8.9,1.6,7.3,10.5,
MEASC,DISD02,B_Number,2022,81.6,14.3,67.3,95.9,
MEASC,DISD02,C_Population,2022,918.7,14.8,903.9,933.5,
MEASC,DISD02,D_Proportion_diff,2022,-0.9,1.9,-2.7,1,
MEASC,DISD02,E_Number_diff,2022,-5.6,17.1,-22.7,11.4,
MEASC,DISH01,A_Proportion,2022,21.1,4,17.1,25.1,
MEASC,DISH01,B_Number,2022,66.4,13.7,52.8,80.1,
MEASC,DISH01,C_Population,2022,314.6,24.7,289.9,339.3,
MEASC,DISH01,D_Proportion_diff,2022,0,4.6,-4.6,4.6,
MEASC,DISH01,E_Number_diff,2022,-8.2,17,-25.2,8.8,
MEASC,DISH02,A_Proportion,2022,6.3,1.4,4.8,7.7,
MEASC,DISH02,B_Number,2022,52.4,11.9,40.5,64.3,
MEASC,DISH02,C_Population,2022,835,24.6,810.4,859.7,
MEASC,DISH02,D_Proportion_diff,2022,-0.2,1.8,-1.9,1.6,
MEASC,DISH02,E_Number_diff,2022,1.4,14.7,-13.3,16.1,
MEASC,DISH99,A_Proportion,2022,10.3,1.6,8.8,11.9,
MEASC,DISH99,B_Number,2022,118.9,18.2,100.7,137,
MEASC,DISH99,C_Population,2022,1149.6,1,1148.6,1150.6,
MEASC,DISH99,D_Proportion_diff,2022,-0.6,1.8,-2.5,1.2,
MEASC,DISH99,E_Number_diff,2022,-6.8,21.1,-27.9,14.3,
MEASC,ETHG01,A_Proportion,2022,7.6,1.3,6.3,8.9,
MEASC,ETHG01,B_Number,2022,57.6,10,47.6,67.7,
MEASC,ETHG01,C_Population,2022,754.2,24.1,730.1,778.3,
MEASC,ETHG01,D_Proportion_diff,2022,-0.1,1.7,-1.8,1.6,
MEASC,ETHG01,E_Number_diff,2022,-0.8,12.9,-13.7,12.1,
MEASC,ETHG02,A_Proportion,2022,18.8,3.7,15,22.5,
MEASC,ETHG02,B_Number,2022,56.6,11.9,44.7,68.5,
MEASC,ETHG02,C_Population,2022,301.8,18.2,283.6,320,
MEASC,ETHG02,D_Proportion_diff,2022,-1.5,4.5,-6,3.1,
MEASC,ETHG02,E_Number_diff,2022,-3.7,15.1,-18.7,11.4,
MEASC,ETHG03,A_Proportion,2022,25.6,7,18.6,32.6,
MEASC,ETHG03,B_Number,2022,39.9,13.2,26.7,53,
MEASC,ETHG03,C_Population,2022,155.9,19.3,136.6,175.3,
MEASC,ETHG03,D_Proportion_diff,2022,1.5,8.7,-7.2,10.2,
MEASC,ETHG03,E_Number_diff,2022,5.9,16.1,-10.2,22.1,
MEASC,ETHG04,A_Proportion,2022,3.7,1.8,1.9,5.5,
MEASC,ETHG04,B_Number,2022,7.6,3.6,3.9,11.2,
MEASC,ETHG04,C_Population,2022,204.3,19.5,184.8,223.8,
MEASC,ETHG04,D_Proportion_diff,2022,-1.1,2.7,-3.8,1.6,
MEASC,ETHG04,E_Number_diff,2022,-2.8,5.8,-8.6,3,
MEASC,ETHG05,A_Proportion,2022,11.6,8.2,3.4,19.8,
MEASC,ETHG05,B_Number,2022,2.9,2.1,0.7,5,
MEASC,ETHG05,C_Population,2022,24.6,7.5,17.1,32.1,
MEASC,ETHG05,D_Proportion_diff,2022,6.7,9.3,-2.6,15.9,
MEASC,ETHG05,E_Number_diff,2022,1.5,2.4,-0.9,3.9,
MEASC,ETHG06,A_Proportion,2022, , , , ,
MEASC,ETHG06,B_Number,2022, , , , ,
MEASC,ETHG06,C_Population,2022,17.4,8,9.4,25.4,
MEASC,ETHG06,D_Proportion_diff,2022, , , , ,
MEASC,ETHG06,E_Number_diff,2022, , , , ,
MEASC,ETHG99,A_Proportion,2022,10.3,1.6,8.8,11.9,
MEASC,ETHG99,B_Number,2022,118.9,18.2,100.7,137,
MEASC,ETHG99,C_Population,2022,1149.6,1,1148.6,1150.6,
MEASC,ETHG99,D_Proportion_diff,2022,-0.6,1.8,-2.5,1.2,
MEASC,ETHG99,E_Number_diff,2022,-6.8,21.1,-27.9,14.3,
MEASC,REGC01,A_Proportion,2022,14.2,11,3.3,25.2,
MEASC,REGC01,B_Number,2022,7.4,5.9,1.5,13.3,
MEASC,REGC01,C_Population,2022,52,4.7,47.3,56.7,
MEASC,REGC01,D_Proportion_diff,2022,5.6,11.9,-6.2,17.5,
MEASC,REGC01,E_Number_diff,2022,3.4,6.3,-2.9,9.7,
MEASC,REGC02,A_Proportion,2022,11.6,3.2,8.4,14.8,
MEASC,REGC02,B_Number,2022,46.3,13.3,33.1,59.6,
MEASC,REGC02,C_Population,2022,399.3,15.4,383.9,414.7,
MEASC,REGC02,D_Proportion_diff,2022,-0.1,4.2,-4.3,4,
MEASC,REGC02,E_Number_diff,2022,-0.1,17.4,-17.4,17.3,
MEASC,REGC03,A_Proportion,2022,9.1,4,5.1,13.1,
MEASC,REGC03,B_Number,2022,10.6,4.8,5.8,15.4,
MEASC,REGC03,C_Population,2022,117.2,9.7,107.5,126.8,
MEASC,REGC03,D_Proportion_diff,2022,-3.7,5.2,-8.9,1.5,
MEASC,REGC03,E_Number_diff,2022,-5.5,6.6,-12.2,1.1,
MEASC,REGC04,A_Proportion,2022,14.7,7.2,7.5,21.9,
MEASC,REGC04,B_Number,2022,11.9,6,5.8,17.9,
MEASC,REGC04,C_Population,2022,80.7,9.1,71.7,89.8,
MEASC,REGC04,D_Proportion_diff,2022,-2.5,8.8,-11.2,6.3,
MEASC,REGC04,E_Number_diff,2022,-2,7.3,-9.4,5.3,
MEASC,REGC05,A_Proportion,2022,9.8,9.2,0.7,19,
MEASC,REGC05,B_Number,2022,4.9,4.5,0.5,9.4,
MEASC,REGC05,C_Population,2022,50.2,7.7,42.5,57.9,
MEASC,REGC05,D_Proportion_diff,2022,-0.5,9.8,-10.3,9.4,
MEASC,REGC05,E_Number_diff,2022,-0.8,4.8,-5.6,4,
MEASC,REGC06,A_Proportion,2022,14.5,8.8,5.7,23.3,
MEASC,REGC06,B_Number,2022,4.8,2.9,1.9,7.7,
MEASC,REGC06,C_Population,2022,32.9,4,28.9,36.9,
MEASC,REGC06,D_Proportion_diff,2022,-1,11.4,-12.4,10.4,
MEASC,REGC06,E_Number_diff,2022,0,3.8,-3.8,3.8,
MEASC,REGC07,A_Proportion,2022,9.3,4.7,4.6,14,
MEASC,REGC07,B_Number,2022,5.7,2.7,3,8.3,
MEASC,REGC07,C_Population,2022,60.9,6.8,54.1,67.7,
MEASC,REGC07,D_Proportion_diff,2022,-2.8,6.2,-9,3.4,
MEASC,REGC07,E_Number_diff,2022,-1.6,3.7,-5.3,2.1,
MEASC,REGC08,A_Proportion,2022,9.2,3.5,5.7,12.7,
MEASC,REGC08,B_Number,2022,10.1,3.9,6.2,14,
MEASC,REGC08,C_Population,2022,109.7,10.7,99,120.4,
MEASC,REGC08,D_Proportion_diff,2022,2.4,4.5,-2.1,6.8,
MEASC,REGC08,E_Number_diff,2022,3,4.9,-1.9,8,
MEASC,REGC09,A_Proportion,2022,10.1,8.8,1.3,18.9,
MEASC,REGC09,B_Number,2022,4.7,4.1,0.6,8.7,
MEASC,REGC09,C_Population,2022,46,5.2,40.8,51.2,
MEASC,REGC09,D_Proportion_diff,2022,2.8,9.9,-7.1,12.8,
MEASC,REGC09,E_Number_diff,2022,1.8,4.5,-2.7,6.3,
MEASC,REGC10,A_Proportion,2022,6.5,4.6,1.9,11.1,
MEASC,REGC10,B_Number,2022,8.4,5.9,2.5,14.2,
MEASC,REGC10,C_Population,2022,128.6,12.1,116.5,140.7,
MEASC,REGC10,D_Proportion_diff,2022,-1.6,5.4,-7,3.8,
MEASC,REGC10,E_Number_diff,2022,-2.8,7.2,-10,4.4,
MEASC,REGC11,A_Proportion,2022,4,3.9,0.1,7.8,
MEASC,REGC11,B_Number,2022,2,2,0,4,
MEASC,REGC11,C_Population,2022,49.5,9.4,40.1,58.8,
MEASC,REGC11,D_Proportion_diff,2022,-4.9,7.1,-12,2.3,
MEASC,REGC11,E_Number_diff,2022,-2.4,3.5,-5.8,1.1,
MEASC,REGC12,A_Proportion,2022,9.7,6.9,2.8,16.6,
MEASC,REGC12,B_Number,2022,2.2,1.6,0.6,3.8,
MEASC,REGC12,C_Population,2022,22.6,3,19.7,25.6,
MEASC,REGC12,D_Proportion_diff,2022,0.4,8.7,-8.3,9.1,
MEASC,REGC12,E_Number_diff,2022,0.1,2,-1.8,2.1,
MEASC,REGC99,A_Proportion,2022,10.3,1.6,8.8,11.9,
MEASC,REGC99,B_Number,2022,118.9,18.2,100.7,137,
MEASC,REGC99,C_Population,2022,1149.6,1,1148.6,1150.6,
MEASC,REGC99,D_Proportion_diff,2022,-0.6,1.8,-2.5,1.2,
MEASC,REGC99,E_Number_diff,2022,-6.8,21.1,-27.9,14.3,
MEASE,DISD01,A_Proportion,2022,29,4.9,24.1,33.9,
MEASE,DISD01,B_Number,2022,31.4,6.2,25.2,37.6,
MEASE,DISD01,C_Population,2022,108.4,11.5,96.9,119.9,
MEASE,DISD01,D_Proportion_diff,2022,2.7,5.7,-3,8.5,
MEASE,DISD01,E_Number_diff,2022,-1.4,7.3,-8.8,5.9,
MEASE,DISD02,A_Proportion,2022,19.6,2.1,17.5,21.7,
MEASE,DISD02,B_Number,2022,180.5,19,161.5,199.5,
MEASE,DISD02,C_Population,2022,920.4,13.9,906.5,934.2,
MEASE,DISD02,D_Proportion_diff,2022,-0.7,2.4,-3.2,1.7,
MEASE,DISD02,E_Number_diff,2022,-2.5,22.3,-24.8,19.8,
MEASE,DISH01,A_Proportion,2022,29.1,3.9,25.2,33,
MEASE,DISH01,B_Number,2022,92,13.4,78.6,105.4,
MEASE,DISH01,C_Population,2022,316,23.8,292.2,339.8,
MEASE,DISH01,D_Proportion_diff,2022,2.5,4.8,-2.2,7.3,
MEASE,DISH01,E_Number_diff,2022,-2.6,16.9,-19.5,14.2,
MEASE,DISH02,A_Proportion,2022,17.6,2.5,15.1,20.1,
MEASE,DISH02,B_Number,2022,146.8,21.8,124.9,168.6,
MEASE,DISH02,C_Population,2022,834.7,23.8,810.9,858.5,
MEASE,DISH02,D_Proportion_diff,2022,-0.4,2.9,-3.3,2.5,
MEASE,DISH02,E_Number_diff,2022,4,25.6,-21.5,29.6,
MEASE,DISH99,A_Proportion,2022,20.7,2.1,18.6,22.8,
MEASE,DISH99,B_Number,2022,238.7,24.1,214.6,262.9,
MEASE,DISH99,C_Population,2022,1150.7, , , ,NA
MEASE,DISH99,D_Proportion_diff,2022,0.1,2.3,-2.2,2.4,
MEASE,DISH99,E_Number_diff,2022,1.4,26.8,-25.4,28.2,
MEASE,ETHG01,A_Proportion,2022,16.6,2.3,14.3,18.9,
MEASE,ETHG01,B_Number,2022,124.5,17.5,107,142,
MEASE,ETHG01,C_Population,2022,748.6,23.4,725.3,772,
MEASE,ETHG01,D_Proportion_diff,2022,0.9,2.5,-1.6,3.3,
MEASE,ETHG01,E_Number_diff,2022,6.7,19.4,-12.7,26.1,
MEASE,ETHG02,A_Proportion,2022,25.5,3.7,21.7,29.2,
MEASE,ETHG02,B_Number,2022,76.7,12,64.7,88.7,
MEASE,ETHG02,C_Population,2022,301.3,17.9,283.4,319.2,
MEASE,ETHG02,D_Proportion_diff,2022,-3.8,4.7,-8.5,0.9,
MEASE,ETHG02,E_Number_diff,2022,-9.8,15.9,-25.7,6.1,
MEASE,ETHG03,A_Proportion,2022,29.9,5.8,24.1,35.6,
MEASE,ETHG03,B_Number,2022,48.1,11.6,36.5,59.7,
MEASE,ETHG03,C_Population,2022,161,19,142,180,
MEASE,ETHG03,D_Proportion_diff,2022,3.8,6.4,-2.6,10.2,
MEASE,ETHG03,E_Number_diff,2022,10.2,12.6,-2.3,22.8,
MEASE,ETHG04,A_Proportion,2022,17.4,4.4,13,21.8,
MEASE,ETHG04,B_Number,2022,35.8,10.1,25.7,46,
MEASE,ETHG04,C_Population,2022,206.1,19,187.1,225.1,
MEASE,ETHG04,D_Proportion_diff,2022,-5.5,5.7,-11.2,0.3,
MEASE,ETHG04,E_Number_diff,2022,-13.2,14,-27.2,0.8,
MEASE,ETHG05,A_Proportion,2022,26,13.5,12.4,39.5,
MEASE,ETHG05,B_Number,2022,6.5,4.3,2.2,10.7,
MEASE,ETHG05,C_Population,2022,25,7.5,17.5,32.5,
MEASE,ETHG05,D_Proportion_diff,2022,0.5,19.1,-18.6,19.6,
MEASE,ETHG05,E_Number_diff,2022,-0.4,6,-6.4,5.6,
MEASE,ETHG06,A_Proportion,2022,13.8,11.5,2.4,25.3,
MEASE,ETHG06,B_Number,2022,2.3,1.9,0.4,4.2,
MEASE,ETHG06,C_Population,2022,16.5,7.6,8.9,24.1,
MEASE,ETHG06,D_Proportion_diff,2022,-7.3,16.9,-24.3,9.6,
MEASE,ETHG06,E_Number_diff,2022,-1.1,2.8,-3.9,1.7,
MEASE,ETHG99,A_Proportion,2022,20.7,2.1,18.6,22.8,
MEASE,ETHG99,B_Number,2022,238.7,24.1,214.6,262.9,
MEASE,ETHG99,C_Population,2022,1150.7, , , ,NA
MEASE,ETHG99,D_Proportion_diff,2022,0.1,2.3,-2.2,2.4,
MEASE,ETHG99,E_Number_diff,2022,1.4,26.8,-25.4,28.2,
MEASE,REGC01,A_Proportion,2022,18.3,10.6,7.6,28.9,
MEASE,REGC01,B_Number,2022,9.5,5.7,3.8,15.2,
MEASE,REGC01,C_Population,2022,51.8,4.4,47.5,56.2,
MEASE,REGC01,D_Proportion_diff,2022,-7.4,13.3,-20.8,5.9,
MEASE,REGC01,E_Number_diff,2022,-2.5,6.9,-9.4,4.5,
MEASE,REGC02,A_Proportion,2022,21.9,3.8,18.1,25.8,
MEASE,REGC02,B_Number,2022,87.9,15.5,72.4,103.5,
MEASE,REGC02,C_Population,2022,400.7,14.6,386.2,415.3,
MEASE,REGC02,D_Proportion_diff,2022,1.8,4.5,-2.7,6.4,
MEASE,REGC02,E_Number_diff,2022,8,18.9,-10.9,27,
MEASE,REGC03,A_Proportion,2022,24.1,6.3,17.8,30.4,
MEASE,REGC03,B_Number,2022,28.6,8.1,20.5,36.7,
MEASE,REGC03,C_Population,2022,118.8,9.2,109.5,128,
MEASE,REGC03,D_Proportion_diff,2022,1.5,8,-6.5,9.5,
MEASE,REGC03,E_Number_diff,2022,0.1,10.6,-10.5,10.7,
MEASE,REGC04,A_Proportion,2022,22.4,9.1,13.3,31.5,
MEASE,REGC04,B_Number,2022,18.1,7.7,10.4,25.8,
MEASE,REGC04,C_Population,2022,80.8,8,72.8,88.8,
MEASE,REGC04,D_Proportion_diff,2022,-2.9,9.8,-12.7,6.9,
MEASE,REGC04,E_Number_diff,2022,-2.8,8.4,-11.2,5.6,
MEASE,REGC05,A_Proportion,2022,19.8,16.4,3.3,36.2,
MEASE,REGC05,B_Number,2022,9.8,8.6,1.1,18.4,
MEASE,REGC05,C_Population,2022,49.5,7.8,41.8,57.3,
MEASE,REGC05,D_Proportion_diff,2022,-0.2,17.8,-17.9,17.6,
MEASE,REGC05,E_Number_diff,2022,-1.2,9.6,-10.8,8.3,
MEASE,REGC06,A_Proportion,2022,22.2,14.4,7.8,36.6,
MEASE,REGC06,B_Number,2022,7.3,5,2.3,12.4,
MEASE,REGC06,C_Population,2022,33.1,3.9,29.1,37,
MEASE,REGC06,D_Proportion_diff,2022,-7.1,18.4,-25.5,11.3,
MEASE,REGC06,E_Number_diff,2022,-1.3,6.2,-7.5,4.9,
MEASE,REGC07,A_Proportion,2022,22.7,8.2,14.5,30.9,
MEASE,REGC07,B_Number,2022,13.7,5.5,8.2,19.2,
MEASE,REGC07,C_Population,2022,60.3,6.3,54,66.5,
MEASE,REGC07,D_Proportion_diff,2022,-0.9,10.1,-10.9,9.2,
MEASE,REGC07,E_Number_diff,2022,-0.7,6.9,-7.5,6.2,
MEASE,REGC08,A_Proportion,2022,17.3,4.6,12.6,21.9,
MEASE,REGC08,B_Number,2022,19.1,5.6,13.4,24.7,
MEASE,REGC08,C_Population,2022,110.4,10.3,100.1,120.7,
MEASE,REGC08,D_Proportion_diff,2022,2.6,6,-3.4,8.6,
MEASE,REGC08,E_Number_diff,2022,3.8,7.1,-3.3,10.9,
MEASE,REGC09,A_Proportion,2022,22.7,10.5,12.2,33.3,
MEASE,REGC09,B_Number,2022,10.4,5.1,5.4,15.5,
MEASE,REGC09,C_Population,2022,45.9,4.9,41,50.8,
MEASE,REGC09,D_Proportion_diff,2022,2.2,13,-10.8,15.2,
MEASE,REGC09,E_Number_diff,2022,2.4,5.9,-3.5,8.4,
MEASE,REGC10,A_Proportion,2022,17.2,5.4,11.7,22.6,
